episode,timestep,reward,steps,mean_distance,visibility_pct,mean_fraction,mean_fraction_error,target_speed
23883,420336,-270.0,14,4.85,0.0,0,0,0.155
23884,420349,-265.0,13,3.265,0.0,0,0,0.155
23885,420363,-270.0,14,3.813,0.0,0,0,0.155
23886,420376,-265.0,13,3.449,0.0,0,0,0.155
23887,420389,-265.0,13,5.9,0.0,0,0,0.155
23888,420402,-265.0,13,6.67,0.0,0,0,0.155
23889,420416,-270.0,14,5.37,0.0,0,0,0.155
23890,420430,-8230.0,14,4.821,57.1,0.0575,0.1925,0.155
23891,420443,-265.0,13,4.595,0.0,0,0,0.155
23892,420457,-270.0,14,4.938,0.0,0,0,0.155
23893,420470,-265.0,13,4.18,0.0,0,0,0.155
23894,420483,-265.0,13,4.423,0.0,0,0,0.155
23895,420496,-265.0,13,3.498,0.0,0,0,0.155
23896,420509,-265.0,13,4.341,0.0,0,0,0.155
23897,420523,-270.0,14,5.163,0.0,0,0,0.155
23898,420536,-265.0,13,3.221,0.0,0,0,0.155
23899,420549,-265.0,13,6.935,0.0,0,0,0.155
